vector:
15,4,1,4,41,87,16,36,65,8,1,3,25,65,23,13,41,3,0,0,0,74,104,20,12,16,0,0,3,118,28,1,13,11,60,13,39,71,8,26,63,9,9,12,74,107,7,8,123,18,0,0,1,31,35,31,14,1,0,0,12,123,36,10,35,84,123,17,5,1,0,5,50,18,28,14,25,14,58,79,123,2,0,0,1,6,55,89,47,0,0,0,11,108,15,23,123,43,18,6,2,1,1,54,123,9,0,0,0,6,37,118,28,2,0,0,0,21,65,49,23,1,3,23,7,10,3,16
2,0,1,10,124,124,14,9,83,2,2,7,12,22,34,124,25,0,0,14,66,118,47,77,0,0,0,4,50,85,5,0,20,3,9,21,124,68,9,10,124,20,3,5,35,25,19,124,28,6,4,50,124,78,17,40,0,0,0,12,54,93,73,0,7,0,5,11,53,36,9,6,120,57,39,18,13,21,15,24,12,29,101,106,58,30,9,2,2,40,62,8,5,30,71,6,0,0,0,0,0,0,0,0,1,2,7,9,1,0,1,1,0,3,24,33,7,1,8,3,0,20,50,5,2,23,47,7
6,0,0,0,0,0,0,1,195,14,0,0,0,0,1,58,120,34,11,0,0,22,26,37,2,11,7,1,0,78,44,1,12,0,0,0,0,0,0,1,195,9,0,0,0,0,2,85,138,8,2,0,6,33,39,57,1,3,2,4,16,36,19,1,17,1,0,0,0,0,0,0,195,69,1,0,0,0,0,12,132,80,42,4,9,7,1,5,0,4,22,11,30,13,0,0,19,0,0,0,0,0,0,2,195,6,0,0,0,0,0,38,95,21,19,1,1,2,1,10,0,5,39,6,2,1,0,0
125,30,4,4,0,0,0,9,15,13,15,125,7,0,0,0,3,1,33,125,3,0,5,25,0,0,19,39,1,3,73,50,67,7,5,15,12,8,3,44,17,9,16,125,81,36,2,2,125,18,13,57,8,5,7,119,31,9,5,2,1,5,70,125,45,2,0,1,7,20,9,33,12,2,1,9,49,125,60,10,125,56,20,5,6,88,54,31,35,56,125,23,4,3,1,13,53,44,0,0,0,0,1,6,22,15,0,0,0,46,28,10,5,6,8,3,7,125,29,2,1,9,57,21,12,91,39,2
78,0,0,0,6,24,5,60,111,5,0,0,15,38,7,8,152,9,0,0,6,13,3,14,9,0,0,0,10,26,12,7,54,0,0,0,14,32,11,120,105,8,0,0,67,88,7,10,152,29,0,0,11,8,1,6,25,3,0,0,29,16,4,2,101,1,0,0,16,28,12,84,58,1,0,0,110,118,11,29,152,4,0,0,14,11,3,56,36,5,0,2,61,7,0,4,127,1,0,0,10,16,16,39,28,0,0,0,78,87,15,26,152,0,0,0,10,10,4,53,27,3,0,1,65,10,0,2
11,57,11,52,67,0,0,0,17,102,83,55,3,2,1,0,0,3,105,120,11,5,3,1,0,1,9,74,93,12,1,0,23,21,4,48,120,0,0,0,113,43,15,18,8,20,29,24,8,3,21,17,7,88,120,12,0,1,3,5,27,119,48,2,29,9,0,9,120,4,0,0,120,38,0,1,7,2,8,14,71,5,0,0,0,75,70,15,0,0,0,0,0,120,78,0,10,8,1,16,120,2,0,0,120,78,1,4,11,0,0,0,99,32,0,0,0,8,3,2,3,2,2,4,0,20,30,3
30,1,0,0,0,2,41,102,122,5,0,0,0,0,0,72,98,7,3,3,0,0,0,28,3,2,10,37,2,3,1,1,15,5,1,1,27,85,64,17,122,29,10,3,6,8,3,24,70,14,86,74,0,0,0,12,0,0,92,122,1,0,0,0,3,0,0,16,51,122,18,4,58,19,58,60,26,38,16,15,7,9,122,122,1,1,11,6,0,0,47,112,3,2,47,26,0,0,5,116,53,24,15,1,0,0,8,63,43,17,93,9,0,0,11,18,1,2,122,59,0,0,0,2,0,1,113,68
1,78,59,0,0,14,31,1,7,128,52,0,0,1,9,10,7,128,33,0,0,0,2,4,12,82,8,0,0,0,1,3,7,9,6,37,18,79,87,7,58,42,7,3,1,7,115,113,21,78,10,0,0,9,128,55,25,105,8,0,0,6,53,17,38,14,13,119,28,6,2,14,128,47,4,5,0,0,12,46,82,22,0,0,0,10,87,33,7,3,0,0,0,24,98,13,14,57,68,29,4,0,0,4,86,128,11,0,0,0,0,4,61,128,12,0,0,0,1,2,3,26,47,3,1,5,8,1
1,3,23,70,0,0,0,0,27,9,49,125,0,0,0,9,85,14,16,9,0,0,0,50,16,1,1,11,17,2,2,23,4,4,33,125,0,0,0,0,125,36,35,86,0,0,0,31,103,34,57,3,0,0,0,43,6,7,70,77,8,0,0,3,25,9,18,125,9,0,0,11,125,86,67,23,5,5,2,19,15,83,125,21,3,2,0,1,0,4,125,125,0,0,0,0,50,1,1,43,12,0,1,79,30,5,13,6,23,81,24,78,2,35,55,23,29,69,7,1,0,3,37,125,39,2,0,0
59,0,0,0,6,34,9,60,84,28,0,0,25,89,7,6,141,71,0,0,8,10,1,2,13,7,0,1,23,15,1,1,139,17,0,0,4,22,8,57,49,2,0,0,67,141,12,18,141,27,0,0,12,19,4,15,42,10,0,1,54,24,0,0,141,41,0,0,1,4,10,25,24,0,0,0,43,140,35,25,141,20,0,0,10,42,9,27,58,16,0,0,51,27,0,0,141,85,0,0,0,1,4,12,61,9,0,0,39,97,19,16,72,15,0,0,29,65,4,6,66,14,0,0,22,17,1,3
